3815,55537,0098,2.038,11.7703
3815,55537,0072,2.408,14.2367
4602,55644,0026,2.375,19.8169
3817,55277,0474,2.161,36.8546
3816,55272,0836,2.99,29.2264
3815,55537,0030,2.415,10.4869
3816,55272,0878,1.983,22.1059
3817,55277,0578,2.128,13.9921
3814,55535,0014,2.162,12.8289
4602,55644,0984,3.114,31.7588
3818,55532,0528,2.181,19.1454
3817,55277,0368,2.409,22.0545
3816,55272,0090,3.23,11.7971
3817,55277,0648,2.216,23.929
3817,55277,0647,2.341,12.1775
4645,55623,0608,2.042,32.8656
3818,55532,0676,2.692,16.5191
3817,55277,0792,3.166,11.4844
4645,55623,0364,3.409,17.2035
4645,55623,0312,2.49,12.3758
3817,55277,0218,2.186,15.9852
3819,55540,0672,2.675,11.5613
4645,55623,0736,2.855,20.4716
3780,55240,0584,2.278,14.0107
3817,55277,0862,3.148,16.1213
3818,55532,0762,2.789,23.8872
3819,55540,0702,4.502,10.732
3780,55240,0669,2.743,10.599
3818,55532,0810,2.36,11.4673
3820,55542,0548,2.601,11.0064
3818,55532,0856,3.37,12.4042
3817,55277,0934,2.779,15.1627
3818,55532,0142,2.5,16.0659
3780,55240,0744,2.253,13.6023
3819,55540,0806,2.895,10.2219
3817,55277,0020,3.288,13.6328
3817,55277,0990,2.449,27.4
3819,55540,0166,2.18,11.9828
4645,55623,0910,2.003,20.5178
3780,55240,0822,2.29,14.2326
3818,55532,0980,2.211,10.4352
3820,55542,0660,2.562,13.361
3819,55540,0900,2.783,14.573
4645,55623,0076,2.262,13.898
3820,55542,0328,3.291,12.3323
3821,55535,0554,2.446,11.0117
4645,55623,0974,2.197,13.9423
3819,55540,0046,2.19,17.1464
3821,55535,0436,2.268,11.2716
3819,55540,0028,2.019,19.2713
3822,55544,0476,2.414,14.0258
3822,55544,0600,3.041,11.098
3780,55240,0944,2.875,25.1371
3821,55535,0628,2.16,15.869
3766,55213,0598,2.267,10.8359
3820,55542,0116,2.098,13.5782
3821,55535,0766,1.937,27.8513
3766,55213,0690,1.921,14.8071
3821,55535,0820,2.635,11.9091
3822,55544,0750,2.14,12.6102
3821,55535,0821,2.187,19.1662
3766,55213,0706,2.267,22.9243
3822,55544,0816,2.172,10.905
3766,55213,0258,2.359,18.5972
3766,55213,0802,3.273,15.3684
3821,55535,0914,2.114,15.9367
3766,55213,0828,2.848,10.009
3822,55544,0908,2.856,22.766
4735,55651,0468,2.783,11.6246
3822,55544,0044,2.836,11.0916
3766,55213,0098,2.928,10.8434
3821,55535,0996,2.485,16.7383
3766,55213,0086,2.422,13.3891
3766,55213,0936,2.283,26.0634
4735,55651,0416,2.603,11.0576
4735,55651,0610,2.247,10.0086
3766,55213,0046,2.791,12.6629
3823,55534,0564,2.483,20.87
4735,55651,0664,2.369,10.3917
4576,55592,0500,2.257,11.5827
4735,55651,0786,3.003,19.1781
4735,55651,0837,2.784,10.0221
4576,55592,0540,2.203,11.0131
3781,55243,0722,2.407,33.0917
3823,55534,0732,2.548,10.0263
3823,55534,0754,2.1,13.4055
4735,55651,0878,2.485,11.15
4576,55592,0438,2.673,11.6923
4735,55651,0130,2.175,17.6726
3781,55243,0213,2.294,11.7157
3823,55534,0822,2.427,12.2675
4735,55651,0088,2.192,23.0235
4576,55592,0348,2.866,14.4003
3823,55534,0914,2.236,17.6229
4735,55651,0962,3.134,11.6648
4742,55660,0472,2.106,13.0572
4742,55660,0446,2.18,11.0942
4742,55660,0524,2.941,13.6928
4576,55592,0298,2.559,15.1719
4576,55592,0296,2.865,14.0545
4742,55660,0544,2.24,16.1139
4742,55660,0606,2.872,10.2666
4742,55660,0384,2.099,26.3745
3823,55534,0044,2.205,16.167
4576,55592,0232,2.15,42.847
4576,55592,0228,2.198,12.5958
3781,55243,0033,3.383,13.7785
3781,55243,0960,3.486,11.9952
3781,55243,0048,3.72,12.0543
4576,55592,0188,2.239,10.6376
3781,55243,0010,2.425,16.7553
3825,55533,0650,2.979,16.3501
4576,55592,0154,2.235,11.1707
3825,55533,0692,2.637,16.5758
4742,55660,0708,2.89,15.6712
4742,55660,0724,2.833,17.7105
4576,55592,0870,2.883,34.476
4574,55621,0356,2.861,10.4864
3825,55533,0784,2.676,16.8765
4742,55660,0740,2.165,27.8281
4574,55621,0672,3.668,11.2091
4576,55592,0938,2.297,19.9709
4797,55662,0416,2.398,10.8369
4576,55592,0056,3.156,19.4417
3767,55214,0718,2.315,20.5179
3767,55214,0742,2.274,14.544
4575,55590,0498,2.437,15.6997
3825,55533,0890,2.22,18.7826
4742,55660,0856,2.678,22.4665
4574,55621,0798,2.973,16.5316
4576,55592,0972,2.855,12.6826
3767,55214,0814,2.36,21.1372
4797,55662,0688,2.513,13.038
4575,55590,0534,2.962,17.3456
4742,55660,0140,2.483,10.1905
4797,55662,0327,2.59,10.7247
3825,55533,0974,3.739,18.7459
4571,55629,0422,2.417,11.7204
4797,55662,0731,3.105,18.4242
4574,55621,0206,2.574,16.2799
4797,55662,0724,2.508,12.5329
3767,55214,0165,2.25,17.5982
4797,55662,0778,3.089,19.2931
4797,55662,0234,3.164,13.3161
4574,55621,0880,2.23,26.9516
4742,55660,0970,2.734,10.2234
4571,55629,0452,2.254,10.0892
4574,55621,0158,3.181,18.8993
4742,55660,0976,3.159,13.7975
4571,55629,0618,2.196,16.7681
4575,55590,0404,2.516,10.1346
4797,55662,0218,3.435,12.5462
4575,55590,0369,2.728,24.929
3826,55563,0634,2.939,13.5004
4575,55590,0684,2.213,18.4387
4571,55629,0342,2.773,10.0523
4571,55629,0635,1.958,53.0538
4571,55629,0344,2.29,13.3067
3767,55214,0951,2.265,15.4228
4571,55629,0374,2.317,11.7975
4574,55621,0050,2.278,20.9339
4575,55590,0730,2.022,30.9735
3782,55244,0554,2.315,14.8023
3767,55214,0018,2.526,13.3667
4575,55590,0312,2.58,32.786
4571,55629,0666,3.324,13.8312
4736,55631,0656,3.218,18.4229
4736,55631,0368,2.378,10.4173
4571,55629,0730,2.57,13.6366
4571,55629,0246,2.015,11.0383
4571,55629,0236,2.288,18.1278
4736,55631,0754,2.49,28.9559
4798,55672,0565,2.625,13.9944
3782,55244,0432,3.035,10.9255
3826,55563,0772,2.233,19.8695
4575,55590,0204,2.6,15.2125
4736,55631,0254,2.438,13.7344
4575,55590,0219,2.065,40.4162
3826,55563,0190,2.561,11.7713
4797,55662,0080,3.272,40.5943
4798,55672,0436,2.696,11.0567
3826,55563,0869,2.315,19.7092
4736,55631,0186,2.335,10.1474
3826,55563,0872,2.753,10.0856
4736,55631,0836,2.272,14.1103
3826,55563,0148,2.916,12.8766
3826,55563,0860,2.462,14.5408
3826,55563,0891,3.083,13.4999
3826,55563,0900,2.312,12.2079
4575,55590,0144,2.293,19.5243
4569,55631,0588,2.495,18.241
4575,55590,0852,2.49,22.6623
4798,55672,0681,3.27,13.5626
4571,55629,0853,2.329,12.5958
3782,55244,0688,2.379,18.0685
3826,55563,0112,2.189,15.08
4569,55631,0434,3.692,14.7825
4569,55631,0612,2.946,11.0235
4572,55622,0352,2.403,13.7005
3782,55244,0298,2.207,20.1325
4736,55631,0110,2.829,17.0694
3827,55565,0508,2.555,10.4162
4572,55622,0376,2.487,10.2005
4572,55622,0314,2.966,12.8256
4743,55645,0520,2.585,14.4727
4575,55590,0942,3.34,14.1747
3782,55244,0746,2.29,19.7275
3782,55244,0750,2.283,14.6013
4798,55672,0766,2.311,19.9724
4798,55672,0770,3.019,10.9661
4575,55590,0918,2.951,11.9019
3782,55244,0219,2.129,10.1567
4798,55672,0204,2.978,13.2741
3782,55244,0774,3.039,24.7705
4572,55622,0252,2.272,11.0988
3782,55244,0198,2.275,13.5538
3827,55565,0436,2.27,11.3424
4572,55622,0289,2.068,22.8525
4571,55629,0098,2.165,12.3395
3782,55244,0812,3.27,14.5916
4743,55645,0576,2.221,14.4432
4572,55622,0280,2.42,10.6466
4798,55672,0852,3.259,11.7036
3782,55244,0864,2.214,33.1061
4571,55629,0932,2.675,11.4931
4571,55629,0936,2.22,10.2331
4572,55622,0786,2.22,31.2941
4572,55622,0196,2.105,10.0208
3782,55244,0140,2.278,15.207
3827,55565,0618,2.846,10.6268
4572,55622,0212,2.23,10.1669
4572,55622,0274,2.273,14.1787
4736,55631,0988,2.548,16.4396
3782,55244,0126,3.273,10.5794
4575,55590,0986,2.047,13.8005
3782,55244,0942,2.835,16.4466
4798,55672,0042,2.287,14.5197
4798,55672,0058,2.279,13.1182
4573,55587,0650,2.661,12.3552
4569,55631,0222,2.911,10.2694
4572,55622,0108,2.004,17.7472
3827,55565,0274,2.31,10.1206
3782,55244,0034,1.979,10.9886
3827,55565,0262,3.179,11.0458
4573,55587,0648,2.398,12.5794
4743,55645,0713,2.216,13.2007
4799,55656,0446,4.107,18.9638
4799,55656,0588,2.307,28.1445
4694,55649,0517,3.056,12.624
4573,55587,0698,2.245,19.7422
4799,55656,0424,2.988,13.5468
4570,55623,0475,1.995,20.9483
4573,55587,0718,2.229,12.1117
3768,55564,0570,2.535,17.4231
4799,55656,0618,2.49,14.4778
4569,55631,0130,3.308,11.6835
4569,55631,0908,2.965,11.0233
4694,55649,0446,2.234,14.4874
3768,55564,0596,2.715,12.0828
3828,55539,0522,2.245,16.3805
4572,55622,0048,2.585,21.5661
4743,55645,0806,2.374,21.205
3768,55564,0392,3.265,11.1687
4573,55587,0246,3.248,10.9075
4570,55623,0426,2.198,10.0672
4573,55587,0770,3.033,10.4055
3828,55539,0554,1.96,14.6296
3827,55565,0952,2.361,19.015
3827,55565,0090,2.171,11.2522
4565,55591,0490,3.322,11.9041
4573,55587,0232,2.808,26.7224
4565,55591,0517,2.159,15.1923
4572,55622,0044,2.241,11.2816
3828,55539,0578,2.259,12.6393
4694,55649,0394,2.762,10.1841
4743,55645,0900,2.633,11.5982
3828,55539,0558,3.012,18.805
4743,55645,0118,2.141,29.9522
4694,55649,0358,2.31,18.7236
3768,55564,0738,2.344,20.4246
4743,55645,0928,3.406,13.7314
4565,55591,0530,2.24,10.034
4573,55587,0216,2.385,29.5082
3828,55539,0602,2.598,14.9548
4565,55591,0498,2.942,13.5269
4570,55623,0656,2.355,13.2952
4570,55623,0420,2.272,17.8872
4694,55649,0318,2.46,19.1049
4570,55623,0342,2.265,10.5482
4874,55673,0488,2.358,11.0734
4573,55587,0140,2.715,14.4988
3768,55564,0244,2.729,10.4276
4799,55656,0850,2.39,17.283
4799,55656,0156,2.009,16.2156
4737,55630,0528,2.495,10.0972
4737,55630,0470,2.224,14.1428
4565,55591,0589,3.256,12.0442
4570,55623,0296,2.899,10.5949
4799,55656,0108,2.345,17.2151
4799,55656,0888,2.297,12.6871
4874,55673,0588,2.236,10.2945
4874,55673,0416,2.563,15.5663
3828,55539,0774,2.172,16.1112
4874,55673,0425,2.38,12.7065
4573,55587,0079,2.802,28.4784
4573,55587,0080,2.685,15.745
3828,55539,0810,2.493,15.347
3768,55564,0942,3.04,10.1832
4874,55673,0640,2.785,14.7869
3828,55539,0838,2.484,10.2226
4799,55656,0027,3.144,13.8538
4637,55616,0482,3.274,20.5428
3828,55539,0148,2.522,10.4189
4694,55649,0818,2.245,12.4184
4570,55623,0196,1.953,13.6688
3783,55246,0508,2.132,10.8223
4799,55656,0037,2.257,15.7208
3828,55539,0876,2.171,10.7123
4737,55630,0334,1.964,28.4573
4637,55616,0556,2.28,29.4409
3828,55539,0898,3.288,13.0856
4874,55673,0661,2.227,15.7529
4565,55591,0310,2.648,19.1237
3828,55539,0118,2.33,14.4998
4694,55649,0130,2.371,14.7987
4565,55591,0312,2.533,11.2759
3828,55539,0112,3.488,11.0657
4637,55616,0580,2.671,23.2114
4737,55630,0262,2.455,11.9119
4637,55616,0436,2.205,11.3517
4637,55616,0450,2.182,15.0965
4565,55591,0278,2.793,11.2055
3783,55246,0370,2.299,15.3328
3828,55539,0072,3.051,20.5505
4565,55591,0244,2.335,11.3686
3828,55539,0958,2.405,23.7829
4566,55630,0460,2.318,17.5158
4637,55616,0410,2.251,16.3738
3829,55300,0546,2.25,24.6574
4570,55623,0084,2.226,10.6731
3783,55246,0702,2.628,24.6799
4566,55630,0412,2.686,10.7116
4565,55591,0793,2.355,13.5371
4874,55673,0820,2.134,11.5586
4693,55632,0508,3.318,11.5499
4637,55616,0602,3.09,12.445
4637,55616,0608,2.046,27.3829
4737,55630,0830,2.015,16.0889
4800,55674,0608,2.265,10.6715
4570,55623,0076,2.55,16.2183
4694,55649,0080,2.242,13.5736
3828,55539,0016,2.459,11.6631
4566,55630,0390,2.31,13.0073
4874,55673,0872,3.143,23.7714
4800,55674,0678,1.963,15.2173
4737,55630,0889,3.063,12.9266
4566,55630,0630,2.61,20.4403
4737,55630,0920,3.199,10.3608
3783,55246,0750,2.455,10.6287
4874,55673,0900,2.079,15.913
4693,55632,0462,2.823,16.1394
4567,55589,0485,2.619,10.1869
4637,55616,0338,2.313,16.9902
4566,55630,0692,2.336,16.0664
4637,55616,0730,2.695,36.9331
3783,55246,0158,2.222,10.0544
4566,55630,0330,2.262,16.3257
3783,55246,0878,2.185,40.4138
4637,55616,0294,2.322,13.2716
4874,55673,0972,2.788,12.0687
4637,55616,0242,2.15,16.1976
3829,55300,0721,2.248,15.6856
4800,55674,0772,2.04,22.941
4800,55674,0224,2.642,14.9053
3829,55300,0736,2.234,11.1974
4637,55616,0204,2.417,18.4344
4567,55589,0454,2.529,21.7832
4566,55630,0258,2.176,12.6387
3829,55300,0770,2.25,22.0664
4566,55630,0745,1.976,11.4189
3829,55300,0258,2.736,13.4255
4567,55589,0436,2.477,20.1444
4567,55589,0422,2.85,12.945
4637,55616,0808,2.435,21.7643
3783,55246,0950,2.453,10.3288
3829,55300,0802,2.562,31.1221
3769,55240,0518,2.19,10.1901
4693,55632,0676,3.128,11.5928
3829,55300,0860,2.32,13.0449
4875,55677,0394,1.996,29.6417
3783,55246,0034,2.108,13.1785
4800,55674,0928,2.248,24.1646
4567,55589,0366,3.204,33.9804
3769,55240,0444,2.832,15.4424
3783,55246,0036,2.31,12.4248
4738,55650,0639,2.455,12.2672
4800,55674,0932,2.276,14.189
4801,55653,0498,2.977,10.4684
3769,55240,0415,2.153,10.7611
4565,55591,0014,2.446,17.8075
4637,55616,0112,2.342,26.5058
4567,55589,0356,2.307,18.6322
4567,55589,0322,2.129,11.291
4637,55616,0916,2.154,15.9062
3783,55246,0010,2.176,13.2939
4738,55650,0450,2.298,24.2586
4693,55632,0286,2.939,10.7897
4875,55677,0328,2.148,58.28
4738,55650,0646,2.127,23.1788
4566,55630,0898,2.079,11.1568
3769,55240,0674,2.24,11.7417
4566,55630,0908,3.188,10.2382
3829,55300,0938,3.072,16.9245
4801,55653,0460,2.292,11.2106
4738,55650,0664,2.977,10.921
4567,55589,0300,2.258,12.789
4875,55677,0286,2.975,10.8242
3829,55300,0076,2.555,10.4781
4567,55589,0748,2.441,10.9244
4875,55677,0250,2.879,11.8806
4567,55589,0268,2.212,13.5025
3769,55240,0336,2.259,21.2048
3769,55240,0692,3.132,17.2659
3769,55240,0294,2.395,14.1776
4693,55632,0802,2.593,12.7939
4875,55677,0194,2.148,16.1323
4693,55632,0824,2.039,13.7446
4567,55589,0202,2.895,11.2866
4875,55677,0198,2.731,11.241
4567,55589,0832,3.859,10.098
4562,55570,0592,2.183,19.0826
4566,55630,0078,2.493,10.2926
4875,55677,0860,2.939,14.3708
3830,55574,0356,2.177,12.2559
4567,55589,0180,2.255,16.6057
3769,55240,0210,2.893,12.9361
4567,55589,0178,2.555,10.8412
4567,55589,0188,2.319,17.5833
4568,55600,0440,2.299,15.5201
4801,55653,0678,2.223,11.5754
3769,55240,0178,3.025,20.0704
4561,55614,0318,3.562,23.0372
3769,55240,0190,2.291,11.7504
4801,55653,0328,2.47,29.5748
4801,55653,0286,2.45,11.7388
4561,55614,0276,2.258,19.0405
4876,55679,0540,2.25,10.9405
4567,55589,0890,2.77,18.2159
4567,55589,0106,2.417,11.4533
3769,55240,0889,2.3,13.1489
4801,55653,0261,2.697,12.1791
4801,55653,0268,2.248,12.45
4562,55570,0378,2.633,18.5757
3769,55240,0914,2.389,15.9543
4801,55653,0768,2.796,11.4692
4801,55653,0222,2.656,11.4066
4568,55600,0344,2.645,25.3403
4561,55614,0218,1.925,11.6629
4692,55644,0500,3.011,14.5684
4875,55677,0022,2.655,13.3073
4801,55653,0218,2.127,12.7391
4561,55614,0804,1.95,12.4235
4801,55653,0846,3.701,16.4477
4875,55677,0030,2.638,11.491
3769,55240,0025,2.234,24.1068
4801,55653,0141,2.718,30.544
3784,55269,0672,2.968,25.7331
4561,55614,0856,3.1,44.0909
4801,55653,0884,2.465,10.3319
4562,55570,0302,2.96,13.0545
4801,55653,0112,2.855,10.6905
4801,55653,0906,2.219,25.3918
4801,55653,0888,3.145,10.4622
4562,55570,0291,3.605,12.4351
4561,55614,0926,2.425,28.1791
4561,55614,0112,2.01,13.9591
3784,55269,0704,2.518,27.7924
4562,55570,0794,2.985,10.8155
4563,55617,0604,1.965,16.6637
4562,55570,0784,2.366,14.349
3831,55543,0572,2.156,12.8235
4876,55679,0262,2.842,11.0159
4562,55570,0770,2.213,14.5149
3784,55269,0790,2.252,12.3651
3831,55543,0578,2.297,23.0095
4562,55570,0836,1.932,23.2574
4562,55570,0226,2.291,25.7067
4557,55588,0495,2.235,14.7791
3784,55269,0800,2.385,10.9757
3784,55269,0804,2.221,12.6026
3831,55543,0582,2.231,10.98
3831,55543,0602,2.23,10.2785
3784,55269,0843,2.258,10.0957
4802,55652,0490,2.653,11.0404
4568,55600,0158,2.337,17.5266
3784,55269,0822,2.282,15.0677
3784,55269,0848,3.018,16.3963
4692,55644,0342,1.957,12.0612
3831,55543,0642,2.193,15.922
4563,55617,0702,1.98,14.0681
3784,55269,0872,2.167,13.7322
4563,55617,0717,2.475,10.7033
4692,55644,0690,1.968,31.0869
4563,55617,0320,2.43,14.0202
4568,55600,0078,2.395,22.2641
4561,55614,0056,2.293,10.609
4562,55570,0116,2.978,10.3387
3784,55269,0920,2.439,14.5641
3784,55269,0912,2.18,22.3431
4802,55652,0561,2.198,16.5999
3784,55269,0084,2.184,17.294
4692,55644,0710,2.853,10.6251
4564,55570,0576,2.685,27.4349
4563,55617,0274,2.428,11.9054
4557,55588,0431,2.298,19.8544
3770,55234,0542,2.596,15.1815
4692,55644,0774,2.319,18.124
4557,55588,0400,2.684,13.9407
3831,55543,0184,2.598,24.9666
4802,55652,0339,2.402,11.7021
4564,55570,0610,2.542,14.9938
4692,55644,0212,2.227,17.6452
4692,55644,0794,2.162,10.9435
4557,55588,0330,2.432,13.0892
3770,55234,0594,2.22,16.0803
4557,55588,0678,3.172,14.309
4563,55617,0214,2.246,15.3846
3831,55543,0894,2.154,11.0016
4851,55680,0546,2.66,14.4382
4802,55652,0764,3.071,14.9349
4564,55570,0358,2.275,14.3653
4564,55570,0297,2.213,14.9322
4563,55617,0130,3.981,13.225
4851,55680,0524,3.823,10.5011
4563,55617,0884,2.194,10.2527
3832,55289,0479,2.282,10.4946
4557,55588,0292,2.095,14.228
3832,55289,0538,1.9,25.3839
4563,55617,0106,2.309,10.3643
4564,55570,0736,2.262,10.4067
4564,55570,0231,2.255,10.156
4802,55652,0844,2.37,14.4727
3770,55234,0748,2.241,14.8559
4851,55680,0417,2.124,20.4901
4563,55617,0913,2.575,11.6152
4739,55644,0562,2.345,23.7065
4557,55588,0234,1.945,14.1539
4692,55644,0042,2.358,20.6976
3770,55234,0746,2.427,10.5491
3831,55543,0052,2.557,21.2521
4802,55652,0888,3.47,12.8545
3832,55289,0560,2.571,10.375
4558,55569,0392,2.394,14.7218
4557,55588,0800,2.642,10.9791
4802,55652,0918,3.23,27.5391
3832,55289,0409,2.212,23.153
4564,55570,0790,2.298,14.4769
3770,55234,0810,2.5,14.2397
3770,55234,0802,3.299,24.3318
3831,55543,0009,1.902,27.4132
3832,55289,0618,2.493,10.9876
4802,55652,0076,3.088,11.8943
4739,55644,0658,3.353,14.8695
4692,55644,0946,3.054,11.9457
3832,55289,0630,2.275,22.4207
4564,55570,0200,3.142,20.0326
3832,55289,0376,2.19,10.2546
3770,55234,0876,2.491,11.6322
3770,55234,0104,2.2,13.1419
4851,55680,0281,2.352,12.7132
3832,55289,0692,2.18,38.7866
3770,55234,0112,2.408,11.8918
4559,55597,0402,3.248,10.5791
4564,55570,0156,3.655,17.4687
3832,55289,0678,2.265,16.8159
4851,55680,0748,2.555,10.7703
4851,55680,0776,1.947,25.878
3785,55241,0558,2.408,10.8499
4564,55570,0112,3.104,47.0092
4564,55570,0134,2.478,15.2688
4564,55570,0110,3.145,26.4529
4851,55680,0766,2.118,39.8471
4557,55588,0101,2.56,14.1057
3832,55289,0287,3.149,10.7789
3832,55289,0286,2.228,13.8821
4851,55680,0818,2.4,13.9665
4564,55570,0916,2.889,10.0004
3832,55289,0778,2.159,11.5667
4558,55569,0782,2.117,11.9207
4564,55570,0926,2.265,11.1918
4851,55680,0806,2.923,11.3952
3832,55289,0768,2.423,11.6348
3770,55234,0952,2.885,35.7283
4564,55570,0076,2.716,16.0203
4739,55644,0786,2.248,11.8719
4558,55569,0203,2.797,11.6325
4851,55680,0872,2.235,17.1414
4558,55569,0238,2.258,14.0434
4691,55651,0418,2.772,18.4761
3832,55289,0814,2.869,11.312
4632,55644,0511,3.275,26.5146
3770,55234,0990,2.833,16.5452
4558,55569,0170,2.197,10.1736
3832,55289,0144,2.177,14.8262
4558,55569,0188,2.305,17.2833
4558,55569,0832,2.313,11.0821
4558,55569,0842,3.153,17.0785
4560,55575,0445,2.177,14.7166
4851,55680,0892,2.725,11.0288
4691,55651,0345,2.878,16.7187
4691,55651,0362,1.966,29.3798
3785,55241,0676,4.01,15.3404
4691,55651,0692,2.846,10.3959
4560,55575,0446,2.557,14.71
4739,55644,0884,2.917,10.4775
4564,55570,0014,3.725,12.4251
3785,55241,0724,2.148,29.2663
4739,55644,0896,2.528,12.8354
4558,55569,0867,2.299,16.3234
4559,55597,0768,2.588,10.0259
4772,55654,0716,2.425,11.3593
4559,55597,0264,2.26,16.2128
4558,55569,0095,1.925,20.5169
4558,55569,0884,3.006,10.0803
3785,55241,0726,3.34,28.6303
3785,55241,0760,2.632,18.8044
4559,55597,0210,2.145,14.4174
4559,55597,0236,2.235,11.0752
3785,55241,0788,2.295,13.5475
4560,55575,0636,3.331,13.2431
3833,55290,0456,3.026,13.3183
3833,55290,0548,2.555,11.3828
3785,55273,0188,2.249,10.0704
4560,55575,0404,2.423,11.8247
3785,55273,0830,2.298,10.0991
3785,55273,0834,2.746,11.9212
4691,55651,0254,3.449,14.8266
4560,55575,0401,2.269,12.5647
4739,55644,0032,2.42,16.5613
4560,55575,0626,2.245,20.0763
4772,55654,0782,2.851,26.2375
4559,55597,0839,2.474,11.6762
4852,55689,0534,2.657,16.1624
4560,55575,0304,2.016,17.0504
4691,55651,0226,2.256,12.8867
4852,55689,0578,2.428,11.6159
4734,55646,0442,2.18,18.9277
3785,55241,0158,3.382,14.0088
3833,55290,0620,3.117,11.8726
4632,55644,0378,2.334,10.1754
4560,55575,0686,2.33,10.3579
4772,55654,0832,2.713,12.7009
4772,55654,0130,2.37,17.057
4559,55597,0890,3.567,20.0015
4691,55651,0812,2.306,11.6953
3785,55241,0092,2.267,10.226
4633,55620,0456,4.334,11.1755
3785,55273,0914,2.615,20.8116
3833,55290,0390,2.197,10.2756
4633,55620,0596,2.065,11.8273
4852,55689,0602,2.259,19.8297
4772,55654,0106,3.361,24.4863
4633,55620,0403,2.727,24.4139
4852,55689,0626,2.483,14.1407
4559,55597,0068,2.477,12.3888
4560,55575,0221,1.961,31.8356
4633,55620,0351,2.253,10.5038
4691,55651,0852,2.266,13.5706
4633,55620,0405,2.352,11.2564
4691,55651,0108,2.96,15.2586
4691,55651,0159,2.898,24.6125
4560,55575,0838,2.461,11.2141
4852,55689,0333,2.213,19.1724
4691,55651,0158,2.535,11.9773
4852,55689,0693,2.426,22.2304
4772,55654,0025,2.289,10.0149
3833,55290,0740,2.985,16.919
4559,55597,0032,2.21,10.8208
4632,55644,0238,2.007,30.6558
4734,55646,0623,2.241,12.6658
3785,55241,0974,2.21,19.532
4852,55689,0712,2.667,16.2359
4560,55575,0824,1.91,27.6533
4852,55689,0704,3.081,10.8587
4633,55620,0684,2.063,15.2766
4734,55646,0676,3.215,14.2344
3771,55544,0598,2.186,19.6984
4632,55644,0802,2.235,11.6154
4560,55575,0880,2.699,10.0987
3833,55290,0218,2.47,10.0519
3833,55290,0806,2.627,12.8198
3833,55290,0232,3.675,12.1596
4632,55644,0820,2.525,13.1847
4852,55689,0276,1.999,17.3353
4633,55620,0258,3.298,20.6795
4772,55654,0010,2.605,10.4465
4852,55689,0766,4.125,19.1331
3833,55290,0220,2.229,10.8759
3833,55290,0826,2.798,11.8632
3771,55544,0639,3.295,15.3998
4773,55648,0431,2.575,15.2157
3833,55290,0858,2.216,12.2371
4852,55689,0215,2.257,11.2714
4773,55648,0610,2.25,12.0954
4560,55575,0066,2.205,14.7659
4633,55620,0780,3.034,10.0191
3833,55290,0128,2.895,21.0221
4633,55620,0184,2.208,18.1363
4632,55644,0138,2.707,10.4694
4633,55620,0800,2.64,11.5028
4633,55620,0216,1.975,37.0891
4852,55689,0892,2.35,12.6899
3771,55544,0762,2.377,11.2562
4852,55689,0132,2.384,30.5036
4773,55648,0296,2.299,12.0124
3833,55290,0066,4.326,18.133
4852,55689,0938,2.46,13.8754
4690,55653,0450,3.125,17.4652
3833,55290,0977,2.261,22.2529
3833,55290,0038,2.07,39.1545
4634,55626,0730,2.33,10.4286
3786,55563,0506,2.227,15.7498
4634,55626,0736,2.645,21.7705
4634,55626,0222,2.365,11.3511
4633,55620,0934,2.087,11.2635
4773,55648,0835,2.044,15.1418
4634,55626,0182,2.133,10.0265
4635,55615,0354,3.482,12.3255
4773,55648,0158,2.345,18.8167
4690,55653,0660,2.215,25.9591
3771,55544,0066,2.248,19.6835
3771,55544,0044,2.155,11.3262
3786,55563,0552,2.309,17.6642
4773,55648,0894,2.416,20.1342
3786,55563,0556,2.236,10.0404
4773,55648,0911,2.105,31.9636
4635,55615,0342,2.215,12.4087
4773,55648,0896,2.415,13.5814
4733,55649,0354,2.392,11.6471
4690,55653,0292,2.403,12.1386
4635,55615,0292,2.95,11.1186
4635,55615,0304,3.323,16.2794
4635,55615,0722,2.791,11.583
4635,55615,0252,2.807,17.1655
4635,55615,0267,2.289,11.1412
4635,55615,0256,2.355,21.3992
4690,55653,0244,2.257,11.1809
4628,55646,0396,2.221,10.4373
3786,55563,0400,2.459,11.2794
4634,55626,0090,2.395,18.4103
3834,55569,0894,2.419,11.1777
4635,55615,0798,3.258,10.8014
4628,55646,0350,2.214,12.1806
4629,55630,0444,2.93,18.1357
4690,55653,0814,2.184,11.5123
4628,55646,0338,2.75,12.3741
4635,55615,0842,2.291,22.0999
3786,55563,0770,2.348,17.566
3786,55563,0758,2.182,23.2854
4628,55646,0306,2.63,10.3796
3786,55563,0234,2.462,10.5586
4690,55653,0184,3.294,14.0781
4629,55630,0612,1.967,13.3858
3786,55563,0812,2.807,17.1842
4774,55659,0548,2.136,11.6189
4733,55649,0832,3.124,12.0334
4629,55630,0402,2.796,24.4068
3786,55563,0836,2.493,12.3478
4629,55630,0354,2.975,14.3715
4634,55626,0022,2.528,11.4462
4733,55649,0166,2.32,11.776
4629,55630,0364,2.245,22.5085
3835,55570,0398,2.029,23.17
3786,55563,0844,2.65,12.1577
4634,55626,0016,3.003,28.2776
3835,55570,0364,2.125,36.531
4733,55649,0884,2.169,18.2534
3772,55277,0444,2.9,11.8778
4733,55649,0131,1.95,29.3694
3786,55563,0106,2.23,11.4466
4635,55615,0090,3.195,10.6713
